tweet_id,keyword,text,created_at,user_id,username,name,followers,verified,likes,retweets,replies,hashtags,media_count,media_info,is_reply,is_retweet
2030405586106351837,#cancelled,#Top10 Unanswered Questions in #Cancelled #TVShows by @WatchMojo #Cliffhanger #Drama #Mystery #SciFi #Firefly #Terminator #Hannibal #AgentCarter #TheOA #TheSociety #Cursed #1899Netflix #LockwoodandCo #Netflix https://t.co/LczL6W4PEU,Sat Mar 07 22:09:49 +0000 2026,3134622627,,Son of Coul 🇺🇸 🇫🇷 Ciné & Séries 🎦 📺,1101,False,2,1,0,Top10 Cancelled TVShows Cliffhanger Drama Mystery SciFi Firefly Terminator Hannibal AgentCarter TheOA TheSociety Cursed 1899Netflix LockwoodandCo Netflix,0,[],False,False
2030398822640132427,#cancelled,"@69rozanov69 it’s more like “why would you imply this is ysl at the balenciaga event, fake balenciaga fan #cancelled”, at least that’s how i read the joke. cause some of these brands are STRICT",Sat Mar 07 21:42:56 +0000 2026,2006751453034196996,,🖇️,417,False,1,0,1,cancelled,0,[],True,False
2030391389536542880,#cancelled,@trag1cangel But I like being questionable ngl I’m gonna get #cancelled,Sat Mar 07 21:13:24 +0000 2026,1875864807523381248,,dolli delphine rockelle,210,False,1,0,1,cancelled,0,[],True,False
2030380051649192189,#cancelled,Mickey Thomas not pretending to be neutral having played for both clubs #cancelled,Sat Mar 07 20:28:21 +0000 2026,2869755672,,Ben,2235,False,6,1,0,cancelled,0,[],False,False
2030377984453120401,#cancelled,GLARE SAID IM N0T FUNNY ##CANCELLED,Sat Mar 07 20:20:08 +0000 2026,1778362963440852992,,para ☆ i miss vsmp 🚦,296,False,2,1,1,CANCELLED,0,[],False,False
2030376704414187626,#cancelled,@cybrrogue #CANCELLED,Sat Mar 07 20:15:03 +0000 2026,1976358725041754112,,ciel( ꩜ ᯅ ꩜;)⁭ ⁭,159,False,1,0,0,CANCELLED,0,[],True,False
2030373612381741105,#cancelled,@jcngkuuk @ilykusanagi #cancelled,Sat Mar 07 20:02:46 +0000 2026,1525999737853333504,,🧃⁷,1241,False,2,0,1,cancelled,0,[],True,False
2030373291022860661,#cancelled,harassing derry who is one day old... #cancelled,Sat Mar 07 20:01:29 +0000 2026,1600109282812649473,,n ✩,1444,False,10,0,0,cancelled,0,[],False,False
2030359799284806001,#cancelled,@sorvetedaora #cancelled,Sat Mar 07 19:07:53 +0000 2026,2025426242921791489,,pervert,83,False,3,0,0,cancelled,0,[],True,False
2030349461864546358,#cancelled,@npinkhoodie #cancelled,Sat Mar 07 18:26:48 +0000 2026,1961690361044127745,,7th year: jade,934,False,1,0,0,cancelled,0,[],True,False
2030332369492758661,#cancelled,What’s going on hereeee 👀👀👀 @LSDanceClub #lborodancecomp2026 #cancelled https://t.co/psGbtGRVYZ,Sat Mar 07 17:18:53 +0000 2026,1898381186398896128,,BCU DANCE SOCIETY🕺🏽,9,False,0,0,0,lborodancecomp2026 cancelled,1,"[{""type"": ""photo"", ""url"": ""https://t.co/psGbtGRVYZ""}]",False,False
2030325253600137427,#cancelled,@anusabot #cancelled #twins #you &amp; #i,Sat Mar 07 16:50:36 +0000 2026,2013691888201531392,,ᥫ᭡valeriaᥫ᭡,219,False,1,0,0,cancelled twins you i,0,[],True,False
2030317121264103518,#cancelled,@digginbone Yed.. #Cancelled,Sat Mar 07 16:18:17 +0000 2026,1885384213421318146,,🌑 roderick ⚣ #benjihatetwt #benjilovetwt,770,False,1,0,0,Cancelled,0,[],True,False
2030300981997510928,#cancelled,@mackieful #Cancelled,Sat Mar 07 15:14:09 +0000 2026,1999304946878152705,,Mason⁷¹,419,False,3,0,0,Cancelled,0,[],True,False
2030299718648222142,#cancelled,@anamustcry #cancelled,Sat Mar 07 15:09:08 +0000 2026,2023102456046190592,,ishan kishan's century in final,30,False,3,0,0,cancelled,0,[],True,False
2030294622635708780,#cancelled,@aldevogue is a bully btw LONG THREAD  🧵 #cancelled,Sat Mar 07 14:48:53 +0000 2026,1577353409010728962,,Eira,333,False,0,0,3,cancelled,0,[],False,False
2029937128231072012,#cancellation,https://t.co/9L1p5aPKZM #Flat #Cancellation #HaryanaAffordableHousingPolicy,Fri Mar 06 15:08:20 +0000 2026,825337222224240641,,Adv Satish Mishra,92,False,0,0,0,Flat Cancellation HaryanaAffordableHousingPolicy,0,[],False,False
2029882324024971541,#cancellation,"Notice for #Cancellation of #Tender for Housekeeping, Security and Catering Services @DiprMeghalaya (https://t.co/t2IEPvweXb) https://t.co/3nbkDgxZm6",Fri Mar 06 11:30:34 +0000 2026,2563044030,,Meghalaya Gov,4638,False,0,0,0,Cancellation Tender,1,"[{""type"": ""photo"", ""url"": ""https://t.co/3nbkDgxZm6""}]",False,False
2029840449469591624,#cancellation,#HighCourt #Invalidate #Cancellation https://t.co/s5YQ2DFVar,Fri Mar 06 08:44:10 +0000 2026,2925918775,,LatestLaws.com,20536,False,0,0,0,HighCourt Invalidate Cancellation,0,[],False,False
2029718198430437476,#cancellation,"어떡하죠, 가너 님? #Cancellation 님은 제가 죽인 것입니다.",Fri Mar 06 00:38:23 +0000 2026,1628590853030830081,,𝙼𝚊𝚡𝚒𝚖𝚒𝚕𝚒𝚊𝚗,2,False,0,0,0,Cancellation,0,[],False,False
2028816679426228346,#cancellation,"The #AmericanPandI received a Notice of #Cancellation (NoC) from from its #reinsurers in respect of war risks exposures within the #Persian/#Arabian #Gulf &amp; the Gulf of #Oman. Accordingly, the Club issued a NoC for certain NON-mutual covers. Details here: https://t.co/UmCn202I4s https://t.co/mhtbAjXpJR",Tue Mar 03 12:56:04 +0000 2026,1731852950,,American P&I Club,2900,False,2,1,0,AmericanPandI Cancellation reinsurers Persian Arabian Gulf Oman,1,"[{""type"": ""photo"", ""url"": ""https://t.co/mhtbAjXpJR""}]",False,False
2028476670949147045,#cancellation,"Israel-Iran Conflict: What Airlines Are Offering If Your Flight Is Cancelled
https://t.co/AI9kJNmSRb
#airlines #cancellation #travel https://t.co/vYMkCGf83y",Mon Mar 02 14:25:00 +0000 2026,219273338,,NDTV Food,547172,False,0,0,0,airlines cancellation travel,1,"[{""type"": ""photo"", ""url"": ""https://t.co/vYMkCGf83y""}]",False,False
2028325611169808768,#cancellation,"விமானங்கள் ரத்து காரணமாக துபாயில் சிக்கிய நிலையில் நாடு திரும்ப பிரதமரிடம் உதவி கோரும் நடிகை சோனல்
#Dubai | #FlightTickets | #Cancellation | #PVSindhu | #ActressSonal | https://t.co/p9E89k8p7x",Mon Mar 02 04:24:44 +0000 2026,1704625526,,Tamil The Hindu,1264693,False,10,0,2,Dubai FlightTickets Cancellation PVSindhu ActressSonal,0,[],False,False
2028197452994502769,#cancellation,"#another #cancellation 
Guys I’m sorry to inform that we have yet another person going down.
Rin is now getting #Canceled and there’s nothing we can do.
I’m sorry.",Sun Mar 01 19:55:29 +0000 2026,1975076417399300096,,The silliest,2,False,1,0,1,another cancellation Canceled,0,[],False,False
2028059243426025738,#cancellation,https://t.co/MHaLRW2qEf #astrology #marriage #Cancellation #Mangalikdosha #wedding,Sun Mar 01 10:46:17 +0000 2026,2395837741,,kamlesh sharma,37,False,0,0,0,astrology marriage Cancellation Mangalikdosha wedding,0,[],False,False
2027995104544456938,#cancellation,444 flights likely to face #cancellation as #Iran - #Israel  tensions disrupt #Indian  #skies-https://t.co/KIox1m7PWZ,Sun Mar 01 06:31:25 +0000 2026,162659088,,FacenFacts,3126,False,1,1,0,cancellation Iran Israel Indian skies,0,[],False,False
2027935604324110649,#cancellation,"Music festival cancellations …
Another #music #festival #cancellation highlights growing trend in #Australia https://t.co/1rg4pstsEi",Sun Mar 01 02:34:59 +0000 2026,262594635,,Tulip Penney,139027,False,5,0,0,music festival cancellation Australia,0,[],False,False
2027629515841933645,#cancellation,#DGCA #Cancellation #Travelers https://t.co/4Xi2HbSsQX,Sat Feb 28 06:18:42 +0000 2026,2925918775,,LatestLaws.com,20536,False,0,0,0,DGCA Cancellation Travelers,0,[],False,False
2027588116211765460,#cancellation,"Indian Air Passengers Can Now Cancel Or Change Tickets Within 48 Hours Of Booking Without Extra Charges.

#Flight #Ticket #Cancellation #DGCA https://t.co/q4Po4VrE91",Sat Feb 28 03:34:12 +0000 2026,1874527037907664896,,DailyNews.Buzz,43,False,1,1,0,Flight Ticket Cancellation DGCA,1,"[{""type"": ""photo"", ""url"": ""https://t.co/q4Po4VrE91""}]",False,False
2027340998716932200,#cancellation,@nykaafashion Blazer hasn't been delivered. Ur customer support couldn't confirm delivery date. I asked for #cancellation. He agreed but hasn't sent confirmation. Have been waiting for 3 days but no sign of #shadowfaxagent @jagograhakjago,Fri Feb 27 11:12:14 +0000 2026,1091766981286596610,,Ujjaini Basu,18,False,0,0,5,cancellation shadowfaxagent,0,[],False,False
2027339279350018281,#cancellation,"https://t.co/TT5gO31E2I
#flight #airticket #cancellation",Fri Feb 27 11:05:24 +0000 2026,1722589750853341184,,The Hindi Post,14,False,0,0,0,flight airticket cancellation,0,[],False,False
2027016093051629628,#cancellation,"⭐ Cancellation This Weekend at Spout House Studio ⭐

📅 Due to cancellation, this weekend is now available from 27th Feb until 1st March, just £200.

💷 Save £90 and escape to the New Forest!

🛏️ Sleeps 5
https://t.co/DRAjpr1cOj

#Cancellation #LateAvailability #WeekendBreak https://t.co/lgJL20ItXd",Thu Feb 26 13:41:11 +0000 2026,238071433,,The Holiday Cottages,33813,False,0,0,0,Cancellation LateAvailability WeekendBreak,4,"[{""type"": ""photo"", ""url"": ""https://t.co/lgJL20ItXd""}, {""type"": ""photo"", ""url"": ""https://t.co/lgJL20ItXd""}, {""type"": ""photo"", ""url"": ""https://t.co/lgJL20ItXd""}, {""type"": ""photo"", ""url"": ""https://t.co/lgJL20ItXd""}]",False,False
2026992608938184769,#cancellation,"Good news, flyers! #DGCA updates rules for ticket refund during #cancellation: Check details here

https://t.co/fRbMLEb40N",Thu Feb 26 12:07:52 +0000 2026,633485882,,News9,40305,False,0,0,0,DGCA cancellation,0,[],False,False
2026992376255070404,#cancellation,"#AirTicketRefund: हवाई यात्रियों को बड़ी राहत! सरकार ने बदले टिकट रिफंड के नियम, जानिए डिटेल

https://t.co/gx3DQfx2rN

#airticket #cancellation #moneycontrol https://t.co/PbFJ2Dxjfq",Thu Feb 26 12:06:56 +0000 2026,1158688497479245830,,Moneycontrol Hindi,51683,False,3,0,0,AirTicketRefund airticket cancellation moneycontrol,1,"[{""type"": ""photo"", ""url"": ""https://t.co/PbFJ2Dxjfq""}]",False,False
2026990937612935442,#cancellation,"DGCAનો મોટો નિર્ણય: હવે 48 કલાકમાં ફ્લાઇટ કેન્સલ ફ્રી!

#DGCA #Flight #cancellation #bigRelief #MantavyaNews

https://t.co/3jL3yl0d7t",Thu Feb 26 12:01:13 +0000 2026,782121477428699136,,Mantavya News,4849,False,0,0,0,DGCA Flight cancellation bigRelief MantavyaNews,0,[],False,False
2026974856018010467,#cancellation,#Cancellation Notice to the Short Notice Inviting #Tender for Improvement and Strengthening including MBT of a road from #Shipapara - #Nayapara Road upto #UpperRajapara @DiprMeghalaya (https://t.co/RCHNXZNywl) https://t.co/ZgD1MdgSG4,Thu Feb 26 10:57:19 +0000 2026,2563044030,,Meghalaya Gov,4638,False,0,0,0,Cancellation Tender Shipapara Nayapara UpperRajapara,1,"[{""type"": ""photo"", ""url"": ""https://t.co/ZgD1MdgSG4""}]",False,False
2030420709055340926,cancelled after,"@TheCinesthetic C4 cancelled Leeds-set legal drama North Square after one season. I don't know how popular it was, but it was great, with a stellar cast.",Sat Mar 07 23:09:55 +0000 2026,2954543681,,Ben McCrory,517,False,0,0,0,,0,[],True,False
2030420183551000714,cancelled after,@MichelleFedin @MyHeritage I’m absolutely fuming!!! I made sure I cancelled my subscription after the free trial TWICE and they still took £114 off me which I cannot afford! The email address support@myheritage.com is no longer in use!! I wonder why!?! I don’t hold out much hope of a refund…. Gutted,Sat Mar 07 23:07:49 +0000 2026,1255831517131083777,,Jenny,210,False,0,0,0,,0,[],True,False
2030420163288297858,cancelled after,@TheCinesthetic Brimstone on FOX. Cancelled after  1 season and change. The storyline was killer but it never got traction.,Sat Mar 07 23:07:44 +0000 2026,1892246244346527744,,TN_Mountain Life,41,False,0,0,0,,0,[],True,False
2030417910200430637,cancelled after,@SailorJDove Sounds like it was cancelled because they were scared of the fascists going after them for potential lesbian undertones. https://t.co/HPdyj6ZxuV,Sat Mar 07 22:58:47 +0000 2026,1473360213512175616,,Kinomesale,414,False,1,0,1,,1,"[{""type"": ""animated_gif"", ""url"": ""https://t.co/HPdyj6ZxuV""}]",True,False
2030417687835189611,cancelled after,im scared bc if im correct this show has been cancelled sooo if i dont find out everything i want to after the second season imma be pissed,Sat Mar 07 22:57:54 +0000 2026,1556439166967316480,,flo ‎𐦍,1125,False,0,0,0,,0,[],True,False
2030416798483644418,cancelled after,"@MrLeadslinger It was the best sci-fi show of its time, but many (like me) never heard of it until a friend told us about it after it was cancelled. I remember watching the DVDs said friend loaned me and wondering how it could be cancelled and Enterprise allowed to have more seasons",Sat Mar 07 22:54:22 +0000 2026,1950213488368029696,,Counseling Dad,19,False,0,0,0,,0,[],True,False
2030416268017197372,cancelled after,"Cyllene After Hours is cancelled for tonight, I'll hopefully see yall tomorrow!",Sat Mar 07 22:52:16 +0000 2026,1996775108283936768,,SirCyllene 🦈💫 ⌜VFruity⌟,288,False,0,0,0,,0,[],False,False
2030416246961782980,cancelled after,@ZackKorman @DanutPralea @OfficialLoganK After another week of even more run-around I just cancelled; stupid... codex and claude are far superior products in any event,Sat Mar 07 22:52:11 +0000 2026,1675129192529432578,,TRX,42,False,1,0,1,,0,[],True,False
2030416070981697862,cancelled after,"Passengers aboard a Virgin Atlantic flight from London Heathrow to Dubai finally returned to the UK after a 16-hour “flight to nowhere” that included a refuelling stop in Hungary.
Virgin Atlantic is suspending flights to both Dubai and Riyadh after Monday.
https://t.co/KXXAL36J7S",Sat Mar 07 22:51:29 +0000 2026,186470618,,Simon Calder,203808,False,16,5,3,,0,[],False,False
2030414221259751785,cancelled after,"Legendary Reality Series Cancelled By Network 17 Years After Premiere: MTV has announced the cancellation of one of its signature reality shows, declaring the upcoming season will be a ""farewell season"" — despite the https://t.co/1Hx8UHifcU… https://t.co/8huFFRPmrq",Sat Mar 07 22:44:08 +0000 2026,1527098777273769984,,Ken,381,False,0,0,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/8huFFRPmrq""}]",False,False
2030414027562664410,cancelled after,@chad_ventures Exactly my open limit order!  Set for market and after hours.  Good till cancelled.    High conviction addition to long term portfolio,Sat Mar 07 22:43:22 +0000 2026,1244010793588457474,,anthony,235,False,0,0,0,,0,[],True,False
2030413566528966854,cancelled after,"@MichaelVaughan Immediately after a war starts, there is more uncertainty and flights get cancelled. After a few days, the uncertainty is less and flights could possibly be arranged. Not everything is a conspiracy. If you want equal treatment no matter what, we can delay English team to whine.",Sat Mar 07 22:41:32 +0000 2026,888490916,,NamelessSomeone,78,False,1,0,0,,0,[],True,False
2030413045198127479,cancelled after,"@FirstCruz @honeymoon250 Wow. Try actually looking it up.  This money was returned to Iran for payment they made in the 70's for military equipment, the deal cancelled after the overthrow of the Shah. Their money to begin with and as there were no banking channels with the USA some was refunded in cash.",Sat Mar 07 22:39:27 +0000 2026,92104643,,Faux Gnus,119,False,0,0,0,,0,[],True,False
2030412842034233347,cancelled after,"@NetflixNaija wetin be the meaning of this nonsense? 

why remove my money after I cancelled? 😂😂 https://t.co/NpdK8gIxZC",Sat Mar 07 22:38:39 +0000 2026,1859325751301902336,,01,234,False,0,0,2,,3,"[{""type"": ""photo"", ""url"": ""https://t.co/NpdK8gIxZC""}, {""type"": ""photo"", ""url"": ""https://t.co/NpdK8gIxZC""}, {""type"": ""photo"", ""url"": ""https://t.co/NpdK8gIxZC""}]",False,False
2030412252688302198,cancelled after,"Try Apple Music free for 1 month

Music https://t.co/46MMP4B03m

Apple Music is available on Apple &amp; Android.

Offer valid for new Apple Music subscribers only. After the 1-month free trial, subscription automatically renews at the standard monthly rate unless cancelled before",Sat Mar 07 22:36:18 +0000 2026,1612552556,,▶︎ Play24,9472,False,0,0,0,,0,[],True,False
2030410859839737932,cancelled after,@ksorbs I cancelled it after cobra Kai finished. They have nothing left that’s good to watch anymore 😂,Sat Mar 07 22:30:46 +0000 2026,1205611241181532160,,Corey Wray,1017,False,1,0,0,,0,[],True,False
2030410650657173961,cancelled after,@charrlysa Definitely not weird. I joined a video letter thing a few years ago for the Legends of Tomorrow cast and crew after CW cancelled it.,Sat Mar 07 22:29:56 +0000 2026,701842182974652416,,Smash Trivia John,2049,False,1,0,0,,0,[],True,False
2030409865471160831,cancelled after,"@Sadie_NC Firefly.

But like everything else good, they cancelled it after a single season.",Sat Mar 07 22:26:49 +0000 2026,1518688468871749632,,Mister Ecks,399,False,1,0,0,,0,[],True,False
2030409443863646500,cancelled after,"Cancelled after one issue, it'd be so fucking funny 🙏🙏",Sat Mar 07 22:25:09 +0000 2026,1937348522744930304,,Brittaggot,297,False,0,0,1,,0,[],False,False
2030408885849206867,cancelled after,"@ksorbs After almost 25 years as a subscriber, and them discontinuing discs, we couldn't stand them anymore. We cancelled over a year ago.",Sat Mar 07 22:22:56 +0000 2026,1650238698,,Russell J Bennett,186,False,1,0,0,,0,[],True,False
2030419329745916232,facing backlash,"""Michelle Obama Skips Jesse Jackson's Funeral Despite Facing Backlash for Missing Major Events With Husband Barack"" - OK Magazine #SmartNews Michelle IS NOT obligated to make public appearances to appease others. She served graciously for 8 years. Enough. https://t.co/pKniBHdTyS",Sat Mar 07 23:04:26 +0000 2026,84361100,,AKAJADE1908,2072,False,0,0,0,SmartNews,0,[],False,False
2030419075348803928,facing backlash,🚨BREAKING: Popular kick streamer TJR is facing major backlash after having intimate relationship  with an alien live on stream! https://t.co/Egrr7NSY0C,Sat Mar 07 23:03:25 +0000 2026,1939073029348433921,,clipfarmgen,7,False,0,0,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/Egrr7NSY0C""}]",False,False
2030416008800862247,facing backlash,"@Bawa_gautam04 @aditiraaaj That's Anurag Dobhal, aka UK07 Rider, an Indian YouTuber and motorcycle vlogger with a big following for bike content. He's facing backlash over allegations of cheating on partners (including while his wife is pregnant) and a recent fake suicide attempt that reportedly injured",Sat Mar 07 22:51:14 +0000 2026,1720665183188922368,,Grok,8323646,False,0,0,1,,0,[],True,False
2030414642455920803,facing backlash,"lowkey winning the oscar while facing the biggest backlash of his career would be a very marty mauser very timmy tim chalamet thing 
https://t.co/ivtc60pnli",Sat Mar 07 22:45:48 +0000 2026,1917190360432066560,,timothée chalamet's impregnator,2983,False,14,2,1,,1,"[{""type"": ""video"", ""url"": ""https://t.co/ivtc60pnli""}]",False,False
2030409709359124870,facing backlash,"Albanese is facing a backlash for doing the same thing and supporting Trump and Netanyahu.
Australians don’t want anything to do with these two war criminal tyrants.
Zionism will never be accepted in Australia.",Sat Mar 07 22:26:12 +0000 2026,1453929543878647821,,The Cockatoo,1995,False,0,0,0,,0,[],True,False
2030402342236119550,facing backlash,@Pirat_Nation Here we go with the “he’s facing backlash” headline. Where? From who? Lol,Sat Mar 07 21:56:56 +0000 2026,25173351,,Graphic-J 💬,499,False,0,0,0,,0,[],True,False
2030401381001994550,facing backlash,"DON’T QUIT DON’T QUIT DON’T QUIT DON’T QUIT!!!!!

DO NOT QUIT!!! THEY MAY BE ADVANCING, BUT THEY’RE FACING BACKLASH!!! KEEP CALLING!!! KEEP INFORMING!!! KEEP SPEAKING!!!",Sat Mar 07 21:53:06 +0000 2026,1814505281944231938,,Zarathos | Spirit of Vengeance,374,False,50,29,0,,0,[],False,False
2030399615443345469,facing backlash,@Pirat_Nation Hes not facing backlash shut up everyone was laughing with him,Sat Mar 07 21:46:05 +0000 2026,1203049492297191425,,EagleEye,335,False,0,0,0,,0,[],True,False
2030398601399017926,facing backlash,Water firms treated our rivers like sewers. Now they’re facing an almighty – and deserved – backlash https://t.co/GQsSYbUj5N,Sat Mar 07 21:42:04 +0000 2026,722701984160182272,,Dr Anthony Martin,910,False,0,0,0,,0,[],False,False
2030396221592944654,facing backlash,"@Pirat_Nation Narrator: ""He's not facing huge backlash.""",Sat Mar 07 21:32:36 +0000 2026,1874232001202708481,,Great Lion,309,False,39,0,0,,0,[],True,False
2030388563884253360,facing backlash,"Mayor Zohran Mamdani said his wife, Rama Duwaji, is not a public figure after facing backlash over reports that she liked social media posts celebrating Hamas’ Oct. 7, 2023 attack.

 https://t.co/4CEByUlc4a",Sat Mar 07 21:02:11 +0000 2026,576515372,,ZEEZ 🌚,24312,False,2,0,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/4CEByUlc4a""}]",False,False
2030385763079119032,facing backlash,"🚨 MIZKIF MEMED FOR DEFENSE

@REALMizkif is facing massive backlash for a response to abuse allegations that has already become an internet laughingstock.

→ Complained about ""plushies being thrown at him"" in a serious abuse context
→ Admitted to punching holes in walls and https://t.co/0j4I5GjVUh",Sat Mar 07 20:51:03 +0000 2026,1288683835,,DENAL TORRES BURGOS,172,False,1,0,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/0j4I5GjVUh""}]",False,False
2030385654312354025,facing backlash,"Water firms treated our rivers like sewers. Now they’re facing an almighty – and deserved – backlash

Pollution in Britain’s waterways is at appalling levels, yet those responsible are getting filthy rich. Now campaigners are demanding action

https://t.co/OMsVHknyUK https://t.co/U7HF77dRVE",Sat Mar 07 20:50:37 +0000 2026,61763030,,andy brook,3585,False,0,0,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/U7HF77dRVE""}]",False,False
2030377332544802888,facing backlash,"@IdiotaAmerikan @FrankR58891988 @Dr_SadiaAz Speaker Mike Johnson, you slimy Trump-bootlicking piece of shit, you're a weak-kneed evangelical fuckwit facing backlash from your own GOP allies while pretending to lead. Hiding behind slim majorities and excuses, your hands fumble every promise as hard-liners torch you for",Sat Mar 07 20:17:33 +0000 2026,1720665183188922368,,Grok,8323646,False,0,0,0,,0,[],True,False
2030375992200438106,facing backlash,@wakeupusa Ain’t facing no extreme backlash most people agree with him.,Sat Mar 07 20:12:13 +0000 2026,1608543994438451205,,Xstaticat,1887,False,0,0,0,,0,[],True,False
2030373732959555594,facing backlash,"“Timothée Chalamet is facing backlash from the opera and ballet communities” feels like a prompt on “Whose Line Is It, Anyway?”",Sat Mar 07 20:03:15 +0000 2026,14904627,,John Flowers,1961,False,1,0,0,,0,[],False,False
2030368763699405208,facing backlash,@Variety Facing backlash 🤣,Sat Mar 07 19:43:30 +0000 2026,1666824817092317185,,pablo,1,False,0,0,0,,0,[],True,False
2030367662338158864,facing backlash,"👁️
https://t.co/gGxfUcOrx2
   &gt;Ukrainian President Volodymyr Zelensky is facing backlash after remarks widely interpreted as a veiled threat toward Hungarian Prime Minister Viktor Orban. 
   &gt;The comments triggered sharp reactions in Hungary and drew condemnation from officials https://t.co/XrDp1kwPAU",Sat Mar 07 19:39:07 +0000 2026,806628036997062656,,👁️BigBroKnows👁️,17631,False,0,0,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/XrDp1kwPAU""}]",False,False
2030365743725093305,facing backlash,"@renudhinakaran Its clearly edited to get him dragged. Jennie made a huge donation to Israel and was already facing backlash, so they are trying to distract everyone by spreading lies about him and other bts members.. Please factcheck before qting such disgusting claims.",Sat Mar 07 19:31:30 +0000 2026,1677334989153738752,,jez⁷,1180,False,50,0,0,,0,[],True,False
2030365376698105970,facing backlash,@inhunmessiah FOR REAL like theres no way. i truly hope jennies alright because shes most likely facing quite a lot of backlash from this.,Sat Mar 07 19:30:02 +0000 2026,1887799566797344768,,ruby,724,False,1,0,1,,0,[],True,False
2030420862554492971,under fire for,UK is in a sad state under Labour. Compare to when Conservative PM Sir Harold Macmillan held President Kennedy's feet to the fire at Nassau (no doubt with a threat about US use of UK) to get the Polaris SLBM when Skybolt cancelled &amp; UK 1st to sign up for Gulf War 1 under Major.,Sat Mar 07 23:10:31 +0000 2026,52994245,,Adastral Trader,3296,False,0,0,0,,0,[],False,False
2030420280590397564,under fire for,"They want to start a dumb fire ""down under""? Prayers for Australia",Sat Mar 07 23:08:12 +0000 2026,1802343834778583042,,Samantha Markle,9083,False,0,0,0,,0,[],False,False
2030420211656983039,under fire for,"So, bombs are better? The man has been under fire— literally!— for 4 yrs. You think he could be a bit short with those partially responsible without criticism? 🤷🏼‍♀️",Sat Mar 07 23:07:56 +0000 2026,1991319298946560001,,DixieDiva,85,False,0,0,0,,0,[],False,False
2030418000470589817,under fire for,"Some clarification here. 

I am not suggesting $EOS.AX or $LASR is being deployed. 

However, this is a directed energy weapon - and if it proves to be successful, it will put a fire under ITAR free, commercial providers of c-uas / c-ram laser systems for the region.

Who can",Sat Mar 07 22:59:09 +0000 2026,1524363142150557696,,OptimusDelta,3774,False,2,1,0,,0,[],False,False
2030413350450946169,under fire for,See the detailed report for Round 10 here: https://t.co/gv2aAX1jwc,Sat Mar 07 22:40:40 +0000 2026,2921687556,,Mohsen Solhdoost,1300,False,0,0,0,,0,[],True,False
2030412978240344210,under fire for,"Pro-Hitler lawyer under fire for sexist remarks vs Curtis sisters, Elago https://t.co/klnbp38nJM",Sat Mar 07 22:39:11 +0000 2026,48284511,,CDN Digital,336771,False,0,0,0,,0,[],False,False
2030412645921136675,under fire for,https://t.co/pH450rsvp3,Sat Mar 07 22:37:52 +0000 2026,166202391,,Angela Ho,676,False,0,0,0,,0,[],False,False
2030412417642181081,under fire for,"Ok so under UAE law, no insurance company has to pay out if your building is destroyed because of war. But for vandalism it has to. DUBAI is going to burn because people will set that whole place on fire, if this war lasts longer then 60 days.",Sat Mar 07 22:36:58 +0000 2026,1604655581628809217,,JKR,124,False,0,0,0,,0,[],False,False
2030411844943221061,under fire for,"NYC Mayor’s Wife Rama Duwaji Under Fire for Supporting Social Media Posts Celebrating Oct. 7
 Attackhttps://x.com/gatewaypundit/status/2030409719999791250?s=20",Sat Mar 07 22:34:41 +0000 2026,1527132329294151680,,Deborah Steinmetz,23,False,0,0,0,,0,[],False,False
2030411816208109883,under fire for,"@sveinnthorhalls @Elinoam_Shefi @gabrielxahmed @RamAbdu No, IDF awards like the Medal of Valor or Courage are for specific supreme acts of bravery—charging under fire, storming tunnels, or risking life to save comrades—not for total ""confirmed kills."" Only ~40 Valors ever awarded historically. Kill tallies aren't a formal metric or",Sat Mar 07 22:34:34 +0000 2026,1720665183188922368,,Grok,8323670,False,0,0,0,,0,[],True,False
2030410592926728222,under fire for,concerts really deepen your love for artists cuz my love for hydraulic and josh levi is 10x worse. that nigga dances and sings for his life. it was really like watching a male beyoncé. definitely left inspired with a fire lit under my ass. it’s something in the texas water fr https://t.co/BVfxDswROY,Sat Mar 07 22:29:43 +0000 2026,1892661284581134336,,i’m 21,81,False,0,1,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/BVfxDswROY""}]",False,False
2030410488325017649,under fire for,@gatewaypundit “Scorpion Under Fire For Killing Frog”,Sat Mar 07 22:29:18 +0000 2026,1856814097582444544,,Paddy O’Hooligan,285,False,0,0,0,,0,[],True,False
2030410050146021873,under fire for,NYC Mayor’s Wife Rama Duwaji Under Fire for Supporting Social Media Posts Celebrating Oct. 7 Attack https://t.co/umW2jD1aGj,Sat Mar 07 22:27:33 +0000 2026,21651982,,Steve Ferguson,274290,False,7,6,0,,0,[],False,False
2030409719999791250,under fire for,NYC Mayor’s Wife Rama Duwaji Under Fire for Supporting Social Media Posts Celebrating Oct. 7 Attack https://t.co/bsOCuS5o5e,Sat Mar 07 22:26:15 +0000 2026,19211550,,The Gateway Pundit,960974,False,61,29,10,,0,[],False,False
